H_mode,PR,R,S_dot,kappa,C,time,state
0.7094897372847018,0.2886545427666233,0.34420709547002,0.5000029082487119,0.6040861229993999,0.48928808135389135,550,nrem→dream
0.7106040854975646,0.28982383089008334,0.5020618719051183,0.5000029150990841,0.6050579755347616,0.5215101357853225,551,nrem→dream
0.7117171187453384,0.29099947707662455,0.2830642093041192,0.5000029219186987,0.606030012558723,0.47836274792070077,552,nrem→dream
0.7128288056547307,0.29218149224945544,0.26426549645998804,0.5000029287070873,0.6070022193504635,0.475256188484345,553,nrem→dream
0.7139391147910622,0.29336988667909597,0.2218612170731925,0.5000029354637807,0.607974581116838,0.4674295470247939,554,nrem→dream
0.7150480146608716,0.29456466996679564,0.4772898439931139,0.5000029421883116,0.6089470829931957,0.5191705107604577,555,nrem→dream
0.716155473714544,0.2957658510277463,0.19466949565132638,0.5000029488802109,0.6099197100442122,0.463302695863608,556,nrem→dream
0.7172614603489648,0.29697343807408183,0.2997314122680503,0.5000029555390111,0.6108924472647402,0.4849723426989697,557,nrem→dream
0.7183659429101953,0.29818743859767516,0.24894676903876736,0.5000029621642444,0.6118652795806687,0.4754736784583102,558,nrem→dream
0.7194688896961747,0.2994078593527286,0.3559072799816542,0.5000029687554431,0.6128381918498023,0.49752503792716063,559,nrem→dream
0.7205702689594405,0.3006347063381609,0.14475483083266713,0.5000029753121407,0.6138111688627518,0.45595479006103223,560,nrem→dream
0.7216700489098772,0.30186798477979504,0.5043958695770426,0.5000029818338706,0.6147841953438401,0.5285442160888851,561,nrem→dream
0.72276819771748,0.30310769911234836,0.4966375496951172,0.5000029883201663,0.6157572559520231,0.527654738159427,562,nrem→dream
0.7238646835151497,0.3043538529612257,0.19072945706402178,0.5000029947705632,0.6167303352818243,0.46713626471855696,563,nrem→dream
0.7249594744014985,0.30560644912412177,0.5764193285141543,0.5000030011845962,0.6177034178642835,0.544938334217731,564,nrem→dream
0.7260525384436863,0.3068654895524342,0.3196485324627747,0.5000030075618015,0.6186764881679193,0.49424921123772325,565,nrem→dream
0.7271438436802716,0.3081309753324895,0.15985303683501287,0.500003013901716,0.6196495305997082,0.4629560800698397,566,nrem→dream
0.728233358124084,0.3094029066665894,0.22775416409647548,0.5000030202038772,0.6206225295060732,0.4772031957194199,567,nrem→dream
0.7293210497651182,0.310681282853876,0.5144427224719169,0.5000030264678237,0.6215954691738904,0.535208710146525,568,nrem→dream
0.7304068865734461,0.3119661022710244,0.08431053469562261,0.5000030326930958,0.6225683338315086,0.4498509780129395,569,nrem→dream
0.7314908365021461,0.3132573623527659,0.48767731181063856,0.5000030388792334,0.6235411076497799,0.5311939314389128,570,nrem→dream
0.7325728674902557,0.3145550595722453,0.41053040798957685,0.5000030450257784,0.6245137747431077,0.5164350309641929,571,nrem→dream
0.7336529474657364,0.3158591894212165,0.27591445420561955,0.5000030511322747,0.6254863191705068,0.4901831922790708,572,nrem→dream
0.7347310443484605,0.3171697463900879,0.37199616361619847,0.5000030571982655,0.6264587249366752,0.5100717472979376,573,nrem→dream
0.7358071260532109,0.3184867239478123,0.31148772675106623,0.5000030632232971,0.6274309759930808,0.4986431231936935,574,nrem→dream
0.7368811604927037,0.31981011452163705,0.2867594804857686,0.5000030692069164,0.6284030562390635,0.4943713761892179,575,nrem→dream
0.7379531155806199,0.321139909476715,0.2605787563736033,0.5000030751486719,0.6293749495229449,0.489809961220511,576,nrem→dream
0.7390229592346566,0.32247609909558494,0.4447443513601005,0.5000030810481136,0.6303466396431568,0.5273186260763225,577,nrem→dream
0.7400906593795934,0.32381867255752594,0.4577942611462588,0.5000030869047932,0.6313181103493782,0.53060495806751,578,nrem→dream
0.7411561839503714,0.32516761791779614,0.2360872287797858,0.5000030927182639,0.6322893453436877,0.486940693741981,579,nrem→dream
0.7422195008951882,0.3265229220867587,0.3023005606523444,0.5000030984880809,0.6332603282817263,0.5008612820808197,580,nrem→dream
0.7432805781786058,0.32788457080890726,0.17566669110837818,0.5000031042138011,0.6342310427738755,0.47621319741671364,581,nrem→dream
0.7443393837846712,0.3292525486417955,0.3340201505875311,0.5000031098949832,0.6352014723864446,0.5085633330590852,582,nrem→dream
0.7453958857200487,0.33062683893488054,0.2848565767652348,0.5000031155311879,0.6361716006428716,0.4994108035188447,583,nrem→dream
0.7464500520171665,0.33200742380828807,0.38225280199291045,0.500003121121978,0.6371414110249368,0.519570961993056,584,nrem→dream
0.7475018507373722,0.3333942841315101,0.24543283736999016,0.5000031266669182,0.6381108869739865,0.49288859717595546,585,nrem→dream
0.7485512499741007,0.3347873995020409,0.7368544659637459,0.5000031321655757,0.6390800118921703,0.5918552518995267,586,nrem→dream
0.7495982178560515,0.3361867482239662,0.1528056274764199,0.500003137617519,0.6400487691436877,0.47572850006352896,587,nrem→dream
0.7506427225503761,0.3375923072865087,0.6915734936965043,0.5000031430223209,0.6410171420560477,0.5841657617223516,588,nrem→dream
0.7516847322658734,0.33900405234254977,0.3225430268315119,0.5000031483795538,0.6419851139213396,0.5110440147481657,589,nrem→dream
0.7527242152561961,0.3404219576871263,0.25266640070123425,0.5000031536887952,0.6429526679975143,0.4977536790661733,590,nrem→dream
0.7537611398230624,0.3418459962359263,0.42413740301865954,0.5000031589496231,0.6439197875096743,0.5327334971073892,591,nrem→dream
0.7547954743194761,0.34327613950378416,0.3394454659274102,0.5000031641616192,0.6448864556513794,0.5164813399127338,592,nrem→dream
0.7558271871529529,0.3447123575831949,0.2044528769353774,0.5000031693243673,0.6458526555859578,0.4901696493163701,593,nrem→dream
0.7568562467887548,0.3461546191228553,0.37758089399206124,0.5000031744374545,0.6468183704478305,0.5254826609577914,594,nrem→dream
0.7578826217531268,0.3476028913062479,0.32816994461038135,0.5000031795004696,0.6477835833438436,0.5162884441028139,595,nrem→dream
